"criterion_list_id","event_title","event_url","list_position","title","director","criterion_url","published_rank","criterion_namespace","criterion_id","criterion_key"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","2","Lola Montès","Max Ophuls","https://www.criterion.com/films/938-lola-montes","2","films","938","films:938"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","3","The Thin Blue Line","Errol Morris","https://www.criterion.com/films/28355-the-thin-blue-line","3","films","28355","films:28355"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","4","Blast of Silence","Allen Baron","https://www.criterion.com/films/538-blast-of-silence","4","films","538","films:538"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","5","The Battle of Algiers","Gillo Pontecorvo","https://www.criterion.com/films/248-the-battle-of-algiers","5","films","248","films:248"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","6","The Night of the Hunter","Charles Laughton","https://www.criterion.com/films/27525-the-night-of-the-hunter","6","films","27525","films:27525"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","7","Revanche","Götz Spielmann","https://www.criterion.com/films/85-revanche","7","films","85","films:85"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","8","Green for Danger","Sidney Gilliat","https://www.criterion.com/films/815-green-for-danger","8","films","815","films:815"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","9","Macbeth","Roman Polanski","https://www.criterion.com/films/28020-macbeth","9","films","28020","films:28020"
"361","Jeremy Workman’s Top 10","https://www.criterion.com/current/top-10-lists/361-jeremy-workman-s-top-10","10","Koyaanisqatsi","Godfrey Reggio","https://www.criterion.com/films/28034-koyaanisqatsi","10","films","28034","films:28034"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","1","Repo Man","Alex Cox","https://www.criterion.com/films/28051-repo-man","1","films","28051","films:28051"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","2","The Asphalt Jungle","John Huston","https://www.criterion.com/films/28690-the-asphalt-jungle","2","films","28690","films:28690"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","3","All That Jazz","Bob Fosse","https://www.criterion.com/films/28561-all-that-jazz","3  (tie)","films","28561","films:28561"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","4","Head","Bob Rafelson","https://www.criterion.com/films/27527-head","","films","27527","films:27527"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","5","The Third Man","Carol Reed","https://www.criterion.com/films/236-the-third-man","4","films","236","films:236"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","6","Smithereens","Susan Seidelman","https://www.criterion.com/films/29044-smithereens","5","films","29044","films:29044"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","7","Do the Right Thing","Spike Lee","https://www.criterion.com/films/286-do-the-right-thing","6","films","286","films:286"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","8","The American Friend","Wim Wenders","https://www.criterion.com/films/28763-the-american-friend","7","films","28763","films:28763"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","9","Election","Alexander Payne","https://www.criterion.com/films/29335-election","8  (tie)","films","29335","films:29335"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","10","Being John Malkovich","Spike Jonze","https://www.criterion.com/films/28055-being-john-malkovich","","films","28055","films:28055"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","11","Hoop Dreams","Steve James","https://www.criterion.com/films/906-hoop-dreams","9","films","906","films:906"
"360","Brian Raftery’s Top 10","https://www.criterion.com/current/top-10-lists/360-brian-raftery-s-top-10","12","Mikey and Nicky","Elaine May","https://www.criterion.com/films/27895-mikey-and-nicky","10","films","27895","films:27895"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","1","Smithereens","Susan Seidelman","https://www.criterion.com/films/29044-smithereens","1","films","29044","films:29044"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","2","Stalker","Andrei Tarkovsky","https://www.criterion.com/films/28150-stalker","2","films","28150","films:28150"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","3","Videodrome","David Cronenberg","https://www.criterion.com/films/240-videodrome","3","films","240","films:240"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","4","Fanny and Alexander: Theatrical Version","Ingmar Bergman","https://www.criterion.com/films/201-fanny-and-alexander-theatrical-version","4","films","201","films:201"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","5","A Taste of Honey","Tony Richardson","https://www.criterion.com/films/28734-a-taste-of-honey","5","films","28734","films:28734"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","6","Don’t Look Now","Nicolas Roeg","https://www.criterion.com/films/27928-don-t-look-now","6","films","27928","films:27928"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","7","Time Bandits","Terry Gilliam","https://www.criterion.com/films/232-time-bandits","7","films","232","films:232"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","8","Watership Down","Martin Rosen","https://www.criterion.com/films/28620-watership-down","8","films","28620","films:28620"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","9","12 Angry Men","Sidney Lumet","https://www.criterion.com/films/27871-12-angry-men","9","films","27871","films:27871"
"359","Beak>’s Top 10","https://www.criterion.com/current/top-10-lists/359-beak-s-top-10","10","The Long Good Friday","John Mackenzie","https://www.criterion.com/films/559-the-long-good-friday","10","films","559","films:559"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","1","A Woman Under the Influence","John Cassavetes","https://www.criterion.com/films/510-a-woman-under-the-influence","1","films","510","films:510"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","2","Opening Night","John Cassavetes","https://www.criterion.com/films/957-opening-night","2","films","957","films:957"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","3","The Killing of a Chinese Bookie","John Cassavetes","https://www.criterion.com/films/958-the-killing-of-a-chinese-bookie","3","films","958","films:958"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","4","The In-Laws","Arthur Hiller","https://www.criterion.com/films/28707-the-in-laws","4","films","28707","films:28707"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","5","Fox and His Friends","Rainer Werner Fassbinder","https://www.criterion.com/films/27957-fox-and-his-friends","5","films","27957","films:27957"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","6","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","6","films","375","films:375"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","7","Do the Right Thing","Spike Lee","https://www.criterion.com/films/286-do-the-right-thing","7","films","286","films:286"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","8","Midnight Cowboy","John Schlesinger","https://www.criterion.com/films/29369-midnight-cowboy","8","films","29369","films:29369"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","9","Brazil","Terry Gilliam","https://www.criterion.com/films/211-brazil","9","films","211","films:211"
"358","Michael Imperioli’s Top 10","https://www.criterion.com/current/top-10-lists/358-michael-imperioli-s-top-10","10","Rififi","Jules Dassin","https://www.criterion.com/films/654-rififi","10","films","654","films:654"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","1","Blood for Dracula","Paul Morrissey","https://www.criterion.com/films/564-blood-for-dracula","1","films","564","films:564"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","2","Female Trouble","John Waters","https://www.criterion.com/films/28704-female-trouble","2","films","28704","films:28704"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","3","The Killing of a Chinese Bookie","John Cassavetes","https://www.criterion.com/films/958-the-killing-of-a-chinese-bookie","3","films","958","films:958"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","4","Island of Lost Souls","Erle C. Kenton","https://www.criterion.com/films/27861-island-of-lost-souls","4","films","27861","films:27861"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","5","Unfaithfully Yours","Preston Sturges","https://www.criterion.com/films/876-unfaithfully-yours","5","films","876","films:876"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","6","Science Is Fiction: 23 Films by Jean Painlevé","Jean Painlevé","https://www.criterion.com/films/1286-science-is-fiction-23-films-by-jean-painleve","6","films","1286","films:1286"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","7","The American Friend","Wim Wenders","https://www.criterion.com/films/28763-the-american-friend","7","films","28763","films:28763"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","8","Twin Peaks: Fire Walk with Me","David Lynch","https://www.criterion.com/films/29237-twin-peaks-fire-walk-with-me","8","films","29237","films:29237"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","9","Barcelona","Whit Stillman","https://www.criterion.com/films/28691-barcelona","9","films","28691","films:28691"
"357","Lev Kalman’s Top 10","https://www.criterion.com/current/top-10-lists/357-lev-kalman-s-top-10","10","Suzanne’s Career","Eric Rohmer","https://www.criterion.com/films/787-suzanne-s-career","10","films","787","films:787"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","1","Contempt","Jean-Luc Godard","https://www.criterion.com/films/239-contempt","1","films","239","films:239"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","2","The Magnificent Ambersons","Orson Welles","https://www.criterion.com/films/28711-the-magnificent-ambersons","2","films","28711","films:28711"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","3","Chungking Express","Wong Kar Wai","https://www.criterion.com/films/226-chungking-express","3","films","226","films:226"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","4","Lola","Jacques Demy","https://www.criterion.com/films/27932-lola","4","films","27932","films:27932"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","5","Jules and Jim","François Truffaut","https://www.criterion.com/films/218-jules-and-jim","5","films","218","films:218"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","6","Salò, or The 120 Days of Sodom","Pier Paolo Pasolini","https://www.criterion.com/films/532-salo-or-the-120-days-of-sodom","6","films","532","films:532"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","7","The Awful Truth","Leo McCarey","https://www.criterion.com/films/27904-the-awful-truth","7","films","27904","films:27904"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","8","My Own Private Idaho","Gus Van Sant","https://www.criterion.com/films/249-my-own-private-idaho","8","films","249","films:249"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","9","Mystery Train","Jim Jarmusch","https://www.criterion.com/films/2057-mystery-train","9","films","2057","films:2057"
"356","Christophe Honoré’s Top 10","https://www.criterion.com/current/top-10-lists/356-christophe-honore-s-top-10","10","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","10","films","781","films:781"
"355","Raúl Castillo’s Top 10","https://www.criterion.com/current/top-10-lists/355-raul-castillo-s-top-10","1","A Woman Under the Influence","John Cassavetes","https://www.criterion.com/films/510-a-woman-under-the-influence","1","films","510","films:510"
"355","Raúl Castillo’s Top 10","https://www.criterion.com/current/top-10-lists/355-raul-castillo-s-top-10","2","Y tu mamá también","Alfonso Cuarón","https://www.criterion.com/films/28005-y-tu-mama-tambien","2","films","28005","films:28005"
