"selector_label","title","director","criterion_url","source","published_rank"
"Andrew Loog Oldham","Brief Encounter","David Lean","https://www.criterion.com/films/345-brief-encounter","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Korda","Brief Encounter","David Lean","https://www.criterion.com/films/345-brief-encounter","https://github.com/brittonwalker/criterion-top-ten",""
"Jenni Olson","Summertime","David Lean","https://www.criterion.com/films/368-summertime","https://github.com/brittonwalker/criterion-top-ten",""
"Aaron Katz's Top 10 ","Summertime","David Lean","https://www.criterion.com/films/368-summertime","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Korda","Summertime","David Lean","https://www.criterion.com/films/368-summertime","https://github.com/brittonwalker/criterion-top-ten",""
"Paul Morrissey","Summertime","David Lean","https://www.criterion.com/films/368-summertime","https://github.com/brittonwalker/criterion-top-ten",""
"Jenni Olson","My Dinner with André","Louis Malle","https://www.criterion.com/films/1093-my-dinner-with-andr","https://github.com/brittonwalker/criterion-top-ten",""
"Illeana Douglas","My Life as a Dog","Lasse Hallström","https://www.criterion.com/films/727-my-life-as-a-dog","https://github.com/brittonwalker/criterion-top-ten",""
"Nicolas Winding Refn","My Life as a Dog","Lasse Hallström","https://www.criterion.com/films/727-my-life-as-a-dog","https://github.com/brittonwalker/criterion-top-ten",""
"Robert Ben Garant and Tom Lennon","My Life as a Dog","Lasse Hallström","https://www.criterion.com/films/727-my-life-as-a-dog","https://github.com/brittonwalker/criterion-top-ten",""
"Marcel Dzama","My Life as a Dog","Lasse Hallström","https://www.criterion.com/films/727-my-life-as-a-dog","https://github.com/brittonwalker/criterion-top-ten",""
"Jaime Hernandez","My Life as a Dog","Lasse Hallström","https://www.criterion.com/films/727-my-life-as-a-dog","https://github.com/brittonwalker/criterion-top-ten",""
"Leanne Shapton","My Life as a Dog","Lasse Hallström","https://www.criterion.com/films/727-my-life-as-a-dog","https://github.com/brittonwalker/criterion-top-ten",""
"Illeana Douglas","Easy Rider","Dennis Hopper","https://www.criterion.com/films/27528-easy-rider","https://github.com/brittonwalker/criterion-top-ten",""
"Jesse Malin","Easy Rider","Dennis Hopper","https://www.criterion.com/films/27528-easy-rider","https://github.com/brittonwalker/criterion-top-ten",""
"Tunde Adebimpe","Akira Kurosawa’s Dreams","Akira Kurosawa","https://www.criterion.com/films/28700-akira-kurosawas-dreams","https://github.com/brittonwalker/criterion-top-ten",""
"Tunde Adebimpe","Louie Bluie","Terry Zwigoff","https://www.criterion.com/films/27509-louie-bluie","https://github.com/brittonwalker/criterion-top-ten",""
"Andrew Ahn","Pina","Wim Wenders","https://www.criterion.com/films/28404-pina","https://github.com/brittonwalker/criterion-top-ten",""
"Douglas Hart","Zéro de conduite","Jean Vigo","https://www.criterion.com/films/27757-zro-de-conduite","https://github.com/brittonwalker/criterion-top-ten",""
"Keegan McHargue","Zéro de conduite","Jean Vigo","https://www.criterion.com/films/27757-zro-de-conduite","https://github.com/brittonwalker/criterion-top-ten",""
"Aki Kaurismäki ","Zéro de conduite","Jean Vigo","https://www.criterion.com/films/27757-zro-de-conduite","https://github.com/brittonwalker/criterion-top-ten",""
"Douglas Hart","Dont Look Back","D. A. Pennebaker","https://www.criterion.com/films/28655-dont-look-back","https://github.com/brittonwalker/criterion-top-ten",""
"Mogwai","Dont Look Back","D. A. Pennebaker","https://www.criterion.com/films/28655-dont-look-back","https://github.com/brittonwalker/criterion-top-ten",""
"Julia Cafritz","Dont Look Back","D. A. Pennebaker","https://www.criterion.com/films/28655-dont-look-back","https://github.com/brittonwalker/criterion-top-ten",""
"Douglas Hart","Simon of the Desert","Luis Buñuel","https://www.criterion.com/films/1077-simon-of-the-desert","https://github.com/brittonwalker/criterion-top-ten",""
"Keegan McHargue","Simon of the Desert","Luis Buñuel","https://www.criterion.com/films/1077-simon-of-the-desert","https://github.com/brittonwalker/criterion-top-ten",""
"Aki Kaurismäki ","Simon of the Desert","Luis Buñuel","https://www.criterion.com/films/1077-simon-of-the-desert","https://github.com/brittonwalker/criterion-top-ten",""
"Megan Abbott","Kiss Me Deadly","Robert Aldrich","https://www.criterion.com/films/27620-kiss-me-deadly","https://github.com/brittonwalker/criterion-top-ten",""
"Mogwai","Kiss Me Deadly","Robert Aldrich","https://www.criterion.com/films/27620-kiss-me-deadly","https://github.com/brittonwalker/criterion-top-ten",""
"Richard Hell","Kiss Me Deadly","Robert Aldrich","https://www.criterion.com/films/27620-kiss-me-deadly","https://github.com/brittonwalker/criterion-top-ten",""
"Anthony Bourdain","Kiss Me Deadly","Robert Aldrich","https://www.criterion.com/films/27620-kiss-me-deadly","https://github.com/brittonwalker/criterion-top-ten",""
"Megan Abbott","Dressed to Kill","Brian De Palma","https://www.criterion.com/films/28686-dressed-to-kill","https://github.com/brittonwalker/criterion-top-ten",""
"Megan Abbott","Gilda","Charles Vidor","https://www.criterion.com/films/27909-gilda","https://github.com/brittonwalker/criterion-top-ten",""
"Megan Abbott","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","https://github.com/brittonwalker/criterion-top-ten",""
"João Pedro Rodrigues","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","https://github.com/brittonwalker/criterion-top-ten",""
"John Lurie","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","https://github.com/brittonwalker/criterion-top-ten",""
"Christa Lang-Fuller","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","https://github.com/brittonwalker/criterion-top-ten",""
"Frank Kozik","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","https://github.com/brittonwalker/criterion-top-ten",""
"Gary Giddins","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","https://github.com/brittonwalker/criterion-top-ten",""
"Duncan Hannah","The Soft Skin","François Truffaut","https://www.criterion.com/films/27640-the-soft-skin","https://github.com/brittonwalker/criterion-top-ten",""
"Duncan Hannah","Lacombe, Lucien","Louis Malle","https://www.criterion.com/films/776-lacombe-lucien","https://github.com/brittonwalker/criterion-top-ten",""
"Haskell Wexler","Lacombe, Lucien","Louis Malle","https://www.criterion.com/films/776-lacombe-lucien","https://github.com/brittonwalker/criterion-top-ten",""
"James Franco","Lacombe, Lucien","Louis Malle","https://www.criterion.com/films/776-lacombe-lucien","https://github.com/brittonwalker/criterion-top-ten",""
"Duncan Hannah","I Knew Her Well","Antonio Pietrangeli","https://www.criterion.com/films/28600-i-knew-her-well","https://github.com/brittonwalker/criterion-top-ten",""
"Duncan Hannah","The 39 Steps","Alfred Hitchcock","https://www.criterion.com/films/234-the-39-steps","https://github.com/brittonwalker/criterion-top-ten",""
"Haskell Wexler","The 39 Steps","Alfred Hitchcock","https://www.criterion.com/films/234-the-39-steps","https://github.com/brittonwalker/criterion-top-ten",""
" John Taylor","The 39 Steps","Alfred Hitchcock","https://www.criterion.com/films/234-the-39-steps","https://github.com/brittonwalker/criterion-top-ten",""
"Ricky Jay","The 39 Steps","Alfred Hitchcock","https://www.criterion.com/films/234-the-39-steps","https://github.com/brittonwalker/criterion-top-ten",""
"Bruce Goldstein","The 39 Steps","Alfred Hitchcock","https://www.criterion.com/films/234-the-39-steps","https://github.com/brittonwalker/criterion-top-ten",""
"Duncan Hannah","Charade","Stanley Donen","https://www.criterion.com/films/603-charade","https://github.com/brittonwalker/criterion-top-ten",""
"Caitlin Kuhwald","Charade","Stanley Donen","https://www.criterion.com/films/603-charade","https://github.com/brittonwalker/criterion-top-ten",""
"Allison Anders","Charade","Stanley Donen","https://www.criterion.com/films/603-charade","https://github.com/brittonwalker/criterion-top-ten",""
"Mike Allred","Charade","Stanley Donen","https://www.criterion.com/films/603-charade","https://github.com/brittonwalker/criterion-top-ten",""
"Duncan Hannah","Bob le flambeur","Jean-Pierre Melville","https://www.criterion.com/films/690-bob-le-flambeur","https://github.com/brittonwalker/criterion-top-ten",""
"Peter Cowie","Bob le flambeur","Jean-Pierre Melville","https://www.criterion.com/films/690-bob-le-flambeur","https://github.com/brittonwalker/criterion-top-ten",""
"Duncan Hannah","Overlord","Stuart Cooper","https://www.criterion.com/films/550-overlord","https://github.com/brittonwalker/criterion-top-ten",""
"Alan Arkin","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"André Gregory and Wallace Shawn","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"James Schamus","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Roger Corman","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"John Bailey","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Angus MacLachlan","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Atkinson","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Leanne Shapton","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"David Schwartz","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Dennis Lehane","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Christa Lang-Fuller","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Matt Dentler","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Allan Arkush","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","https://github.com/brittonwalker/criterion-top-ten",""
"Alan Arkin","Gomorrah","Matteo Garrone","https://www.criterion.com/films/1590-gomorrah","https://github.com/brittonwalker/criterion-top-ten",""
"Alan Arkin","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
"Keith Gordon","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
"Andrew Weil","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
"Franc Roddam","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Korda","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
"John Bailey","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
"Georgia Hubley","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
"Jaime Hernandez","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","https://github.com/brittonwalker/criterion-top-ten",""
